Date,d18O
2014-11-07,-11.44650513026769
2014-11-08,-10.726501234634139
2014-11-09,-11.586536204196257
2014-11-10,-12.156131066245967
2014-11-11,-11.318808516677416
2014-11-12,-10.478416657944265
2014-11-13,-12.006264420297322
2014-11-14,-11.656617003953272
2014-11-15,-11.244226810157585
2014-11-16,-11.455536659041082
2014-11-17,-11.895447688998056
2014-11-18,-10.818663081215943
2014-11-19,-10.194459515373271
2014-11-20,-11.23090120153376
2014-11-21,-11.755094867881601
2014-11-22,-12.05124918087607
2014-11-23,-11.121111306610281
2014-11-24,-10.67112107994009
2014-11-25,-10.95807440967022
2014-11-26,-11.169104920174826
2014-11-27,-11.434437941120178
2014-11-28,-11.657445761311143
2014-11-29,-10.665221241044792
2014-11-30,-10.596623694928317
2014-12-01,-11.796975249968295
2014-12-02,-10.19948866780353
2014-12-03,-10.677376085345708
2014-12-04,-10.234332527181964
2014-12-05,-11.57463545390833
2014-12-06,-11.555658005916905
2014-12-07,-10.916146672074959
2014-12-08,-10.55893683139392
2014-12-09,-9.880575871626922
2014-12-10,-10.393913617918578
2014-12-11,-10.836269469535743
2014-12-12,-11.195877632323022
2014-12-13,-10.035254919640245
2014-12-14,-11.099977675407871
2014-12-15,-9.770577676515996
2014-12-16,-10.694018214809182
2014-12-17,-9.72338549564189
2014-12-18,-10.145908044135549
2014-12-19,-10.520424961217275
2014-12-20,-10.678045197205781
2014-12-21,-10.555096949151226
2014-12-22,-10.136666841420945
2014-12-23,-10.278325301812814
2014-12-24,-10.579793839410232
2014-12-25,-10.331604714838418
2014-12-26,-10.17532774845315
2014-12-27,-11.244747055748102
2014-12-28,-9.917006319027745
2014-12-29,-10.601618126169148
2014-12-30,-10.654057781955931
2014-12-31,-10.886674919036984
2015-01-01,
2015-01-02,-10.651920831657309
2015-01-03,-10.29431108911073
2015-01-04,-8.928792385694448
2015-01-05,-10.134011123732883
2015-01-06,-9.747883716059603
2015-01-07,-9.602253865055296
2015-01-08,-9.702756199353122
2015-01-09,-9.772873324050817
2015-01-10,-10.297739945534738
2015-01-11,-8.940659506930281
2015-01-12,-8.728653976078405
2015-01-13,-10.439819484247701
2015-01-14,-10.076861085146632
2015-01-15,-9.67123738224489
2015-01-16,-9.980225216203339
2015-01-17,-9.21174621251453
2015-01-18,
2015-01-19,-8.316231267868583
2015-01-20,-8.770762168127144
2015-01-21,-9.227214213519307
2015-01-22,-8.78767008842134
2015-01-23,-8.71608179619472
2015-01-24,-9.51909084588354
2015-01-25,-9.613536566929604
2015-01-26,-9.134902382632612
2015-01-27,-8.711946255735578
2015-01-28,-9.042278192354855
2015-01-29,-9.86961353666061
2015-01-30,-9.452106334191553
2015-01-31,-9.057540275549398
2015-02-01,
2015-02-02,-7.9748805532795295
2015-02-03,-9.624901257327357
2015-02-04,-8.650184375481347
2015-02-05,-8.129818778670888
2015-02-06,-7.710379887007965
2015-02-07,-9.020374354361673
2015-02-08,-8.544881520300939
2015-02-09,-8.478494553981111
2015-02-10,-8.638778290035203
2015-02-11,-8.759460063972162
2015-02-12,-8.465949796811252
2015-02-13,-9.924350006449531
2015-02-14,-8.291878743315237
2015-02-15,-8.54491560391554
2015-02-16,-8.694744985382634
2015-02-17,-7.535998583289675
2015-02-18,-8.873245122634591
2015-02-19,-8.714097826675037
2015-02-20,-7.494005057419643
2015-02-21,-8.883481135215948
2015-02-22,-8.720630404586796
2015-02-23,-8.497667735189188
2015-02-24,-7.982836360645677
2015-02-25,-8.278823444014714
2015-02-26,-9.009037045029848
2015-02-27,-8.609292822979368
2015-02-28,-8.627860199231742
2015-03-01,-8.344263847663774
2015-03-02,-8.074703222604471
2015-03-03,-8.061000620139149
2015-03-04,-9.141099725477353
2015-03-05,
2015-03-06,-8.094345819559479
2015-03-07,-7.512919868998732
2015-03-08,-7.968173493758346
2015-03-09,-7.625233470580192
2015-03-10,-7.928784367798883
2015-03-11,-7.475650096394842
2015-03-12,-7.874891418278984
2015-03-13,-8.172779703937321
2015-03-14,-6.975965256151547
2015-03-15,-7.65658322643003
2015-03-16,
2015-03-17,-8.718781194539265
2015-03-18,-8.715396880738279
2015-03-19,-7.916070166877705
2015-03-20,-7.981425503761211
2015-03-21,-8.35358137748355
2015-03-22,-7.9689408036397875
2015-03-23,-7.238610911458743
2015-03-24,-7.679297449564615
2015-03-25,-8.59216109590646
2015-03-26,-8.072654832361112
2015-03-27,-8.415214068046547
2015-03-28,-8.202999259575373
2015-03-29,-8.212964732688171
2015-03-30,-8.242577299928787
2015-03-31,-8.629510524524317
2015-04-01,-8.064549766467273
2015-04-02,-8.280397449701908
2015-04-03,-9.464780986319369
2015-04-04,-6.974125454523211
2015-04-05,-7.457373116355564
2015-04-06,-8.191646094589409
2015-04-07,-7.996414793653153
2015-04-08,-8.594570187246122
2015-04-09,-7.164389514724322
2015-04-10,-7.06770275320824
2015-04-11,
2015-04-12,-7.514533671035735
2015-04-13,-7.944508404304903
2015-04-14,-8.70694963179714
2015-04-15,-8.251514129117052
2015-04-16,-7.987232331205158
2015-04-17,-8.288640134450347
2015-04-18,-8.179436547192449
2015-04-19,-8.125124406152821
2015-04-20,-8.12974692440617
2015-04-21,-8.07362688289879
2015-04-22,-8.641069426753578
2015-04-23,-8.480844787998032
2015-04-24,-8.776754296938028
2015-04-25,-7.658231882558183
2015-04-26,-9.213188912819724
2015-04-27,-7.597340432201991
2015-04-28,-7.495271369840069
2015-04-29,-8.354382894527284
2015-04-30,
2015-05-01,-8.415231420366448
2015-05-02,-8.283095968507261
2015-05-03,-8.773248302395576
2015-05-04,-8.543016235603492
2015-05-05,-7.538274661178341
2015-05-06,
2015-05-07,-8.803085475187302
2015-05-08,-9.159057861791876
2015-05-09,-8.54370702075169
2015-05-10,-8.507346161939477
2015-05-11,-8.173410871832829
2015-05-12,-8.710528615497253
2015-05-13,-8.208941044973537
2015-05-14,-7.519388708748753
2015-05-15,-8.101937844864382
2015-05-16,-8.556896244251787
2015-05-17,-8.648025013313065
2015-05-18,-8.758811301811612
2015-05-19,-8.014599295794824
2015-05-20,-8.943434318985817
2015-05-21,-8.632429556353564
2015-05-22,-8.655103269789171
2015-05-23,-8.957646028449995
2015-05-24,-9.419421109618632
2015-05-25,-8.5985103574526
2015-05-26,-8.817675805431143
2015-05-27,-8.564588689806477
2015-05-28,-9.109394929464376
2015-05-29,-8.260412473384882
2015-05-30,-9.337772501548615
2015-05-31,-8.072253646589939
2015-06-01,-9.831297362197578
2015-06-02,-8.769607892394257
2015-06-03,-8.77909116588996
2015-06-04,-9.444689566376882
2015-06-05,-8.86510062308834
2015-06-06,-8.468197859238547
2015-06-07,-10.24729018571329
2015-06-08,-8.918686753243874
2015-06-09,-10.448118550955266
2015-06-10,-9.71597582033832
2015-06-11,-8.450447439112711
2015-06-12,-9.58802633050928
2015-06-13,-9.91638797723644
2015-06-14,-9.460927967869425
2015-06-15,-8.360705849206854
2015-06-16,-10.343379186938648
2015-06-17,-9.986241464899415
2015-06-18,-8.745078734364327
2015-06-19,-8.598301265388695
2015-06-20,-9.612365833707383
2015-06-21,-10.213804367898128
2015-06-22,-8.580104120465093
2015-06-23,-8.864662603359106
2015-06-24,-6.3563682872401905
2015-06-25,-7.136090942788025
2015-06-26,-6.788532355899548
2015-06-27,-6.878395474127604
2015-06-28,-6.6670472407216685
2015-06-29,-6.141279207354264
2015-06-30,-6.461417861204783
2015-07-01,-7.474190133913773
2015-07-02,-6.28164867002717
2015-07-03,-6.847734532638961
2015-07-04,-6.695170139707185
2015-07-05,
2015-07-06,-7.663253496976186
2015-07-07,-7.159713713875055
2015-07-08,-7.441823791328908
2015-07-09,-7.994269709667417
2015-07-10,-7.071166246528467
2015-07-11,-6.022851840117449
2015-07-12,-8.232695417607244
2015-07-13,-7.362730760221881
2015-07-14,-7.060150334810874
2015-07-15,-7.352601476239599
2015-07-16,-7.504300827185327
2015-07-17,-8.130808713987362
2015-07-18,-7.398128497152092
2015-07-19,-7.92607293818906
2015-07-20,-8.675658812665814
2015-07-21,-7.016237022546152
2015-07-22,-7.166993841183665
2015-07-23,-7.652818663925034
2015-07-24,-7.596373386291013
2015-07-25,-7.2058029321567965
2015-07-26,-7.662623463855537
2015-07-27,-7.354386594793505
2015-07-28,-7.986499927176407
2015-07-29,-7.2128825057027495
2015-07-30,-7.739339946367219
2015-07-31,-7.833299026460871
2015-08-01,
2015-08-02,-7.84719658331427
2015-08-03,-8.436391434091838
2015-08-04,-8.368992846576164
2015-08-05,-8.486666137492882
2015-08-06,-8.640903342262371
2015-08-07,
2015-08-08,-7.498739588670688
2015-08-09,-7.232024303238271
2015-08-10,-8.831101705189646
2015-08-11,-8.211112546259105
2015-08-12,-8.920209529366442
2015-08-13,-8.647642614878235
2015-08-14,-8.784813497198966
2015-08-15,-7.731520520724972
2015-08-16,-8.574590006335333
2015-08-17,-7.8670408226288
2015-08-18,-8.123510720227436
2015-08-19,-7.297670615072224
2015-08-20,-9.212702001388978
2015-08-21,-7.866417290172842
2015-08-22,-7.945424794610149
2015-08-23,-9.027496577012151
2015-08-24,-8.058946468322919
2015-08-25,-8.415684260831721
2015-08-26,-8.718269819006622
2015-08-27,-9.036799572459776
2015-08-28,-9.004205880763008
2015-08-29,-7.639077754473426
2015-08-30,-8.682482640637575
2015-08-31,-8.310101322390048
2015-09-01,-9.114454884544854
2015-09-02,-9.12626185608425
2015-09-03,-8.21215935803604
2015-09-04,-9.444237462312287
2015-09-05,-8.992830225832364
2015-09-06,-8.783455345378478
2015-09-07,-8.759495671270496
2015-09-08,-8.918904394425502
2015-09-09,-8.645082304706024
2015-09-10,-8.50965338964018
2015-09-11,-8.501302322805975
2015-09-12,-9.373509872810711
2015-09-13,-9.034115888228417
2015-09-14,-8.305527394528209
2015-09-15,-8.465892616546082
2015-09-16,-9.609387169482567
2015-09-17,-8.75638969292994
2015-09-18,-9.929842718911077
2015-09-19,-8.925288801052895
2015-09-20,-8.00732223324203
2015-09-21,-9.437022717030185
2015-09-22,-9.386527592044848
2015-09-23,-8.59305812231203
2015-09-24,-9.751596258622243
2015-09-25,-9.301109532171864
2015-09-26,-8.690460650515226
2015-09-27,-9.309184862459967
2015-09-28,-9.112798174271404
2015-09-29,-8.62490127024544
2015-09-30,-8.787811085681458
2015-10-01,-8.866173518151383
2015-10-02,
2015-10-03,-8.814774089873074
2015-10-04,-9.06089426424354
2015-10-05,-8.768756851392844
2015-10-06,-9.244166261445232
2015-10-07,-9.084434768795145
2015-10-08,-9.484989405365477
2015-10-09,-9.003785665450856
2015-10-10,-9.387465870861721
2015-10-11,-9.534085747267683
2015-10-12,-8.84224398679019
2015-10-13,-8.859133290688145
2015-10-14,-8.567413305029325
2015-10-15,
2015-10-16,-8.73978091127664
2015-10-17,-8.660023168280675
2015-10-18,-8.704076947729943
2015-10-19,-9.329762518627518
2015-10-20,-8.832158509564142
2015-10-21,-8.714110411437405
2015-10-22,-8.881370524441602
2015-10-23,-9.916419995593506
2015-10-24,-8.780603458489887
2015-10-25,-7.7416991999052645
2015-10-26,-9.014553960618217
2015-10-27,-9.184599613581268
2015-10-28,-8.619374789902746
2015-10-29,-8.634813530653723
2015-10-30,-8.179058632812943
2015-10-31,-9.388258495928701
2015-11-01,-8.377011881739788
2015-11-02,-8.430352873893012
2015-11-03,-8.778988447359492
2015-11-04,-8.520417394719692
2015-11-05,-8.156378160191252
2015-11-06,-8.215800550868579
2015-11-07,-9.203830395791096
2015-11-08,-8.202121115279517
2015-11-09,-8.623946904097005
2015-11-10,-8.534096964680236
2015-11-11,-8.51240218401228
2015-11-12,-8.6021304655153
2015-11-13,-7.908711647643914
2015-11-14,-8.523535576096474
2015-11-15,-9.018122408395172
2015-11-16,-8.631355471186637
2015-11-17,-8.321059865372645
2015-11-18,-7.771199150016683
2015-11-19,-8.059248435626804
2015-11-20,-8.760649972046927
2015-11-21,-7.06697876778966
2015-11-22,-8.150989940161239
2015-11-23,-7.619106324093734
2015-11-24,-8.305711099483885
2015-11-25,-7.935862516394252
2015-11-26,-7.75514029097357
2015-11-27,-7.537761927562183
2015-11-28,-7.589820496843576
2015-11-29,-7.653720532068773
2015-11-30,-8.218354285289784
2015-12-01,-8.317361917240298
2015-12-02,-7.8355578835102175
2015-12-03,-7.505373877934558
2015-12-04,-8.05308692786042
2015-12-05,-7.3786505859367395
2015-12-06,-7.154168537811579
2015-12-07,-8.307617164568745
2015-12-08,-8.23664548350209
2015-12-09,-7.856858973484771
2015-12-10,-7.601118633629028
2015-12-11,-7.985238603855153
2015-12-12,-7.014669952741633
2015-12-13,-7.44634964628076
2015-12-14,-7.606076511639536
2015-12-15,-8.310986572115368
2015-12-16,-8.217996005162444
2015-12-17,-7.3864740194965375
2015-12-18,-8.560011063944387
2015-12-19,-6.9539830545804495
2015-12-20,-7.505830979428026
2015-12-21,
2015-12-22,-6.205331642112576
2015-12-23,-7.4161176781525455
2015-12-24,-7.3445687318363575
2015-12-25,-6.759530330595194
2015-12-26,-6.371579494212993
2015-12-27,-8.007959001115443
2015-12-28,-8.04785496659098
2015-12-29,-7.4313616296841865
2015-12-30,-6.794616816520515
2015-12-31,-6.803164749529298
2016-01-01,-6.482316484239501
2016-01-02,-7.582646552451219
2016-01-03,-8.106470386701362
2016-01-04,-6.485007294241488
2016-01-05,-7.293753909575628
2016-01-06,-7.854576698280674
2016-01-07,-6.738523654622881
2016-01-08,-6.380246356718654
2016-01-09,-6.803707478464437
2016-01-10,-6.937523962520551
2016-01-11,-6.754287972544171
2016-01-12,-6.826001613779766
2016-01-13,-7.280943484280209
2016-01-14,-6.930586281253371
2016-01-15,-6.279058288090614
2016-01-16,-6.345447478444786
2016-01-17,-6.388991452379155
2016-01-18,-6.9374861439780044
2016-01-19,-6.497719770886736
2016-01-20,-7.462732487461528
2016-01-21,-6.252378591017324
2016-01-22,-5.594799853918017
2016-01-23,-7.014110969049431
2016-01-24,-6.538038868935256
2016-01-25,-6.048775166612851
2016-01-26,-5.555393551182302
2016-01-27,-6.374655603118033
2016-01-28,-6.465648254078298
2016-01-29,-7.073225002414114
2016-01-30,-6.006554357873835
2016-01-31,-5.007024065823028
2016-02-01,-5.859459130345337
2016-02-02,-5.979650593329605
2016-02-03,-5.778147924923783
2016-02-04,-5.915726969869045
2016-02-05,-6.288002536597382
2016-02-06,-5.441500758721842
2016-02-07,-5.712244695211357
2016-02-08,-5.788651235286212
2016-02-09,-6.257829130943858
2016-02-10,-5.091444340939383
2016-02-11,-5.38427103168322
2016-02-12,-5.966886692554549
2016-02-13,-5.1637052404856405
2016-02-14,-5.887989641091387
2016-02-15,-6.005195204090317
2016-02-16,-5.969444334962265
2016-02-17,-6.450943733342276
2016-02-18,-5.305879465587314
2016-02-19,-6.433895842997321
2016-02-20,-6.10965651943544
2016-02-21,-6.510785033423092
2016-02-22,-5.494034166882322
2016-02-23,-5.504626216447946
2016-02-24,-5.571745505012448
2016-02-25,-5.909088638678025
2016-02-26,-5.953796136964083
2016-02-27,-5.115856827343922
2016-02-28,-5.604169064863816
2016-02-29,-5.152059785551394
2016-03-01,-5.734709164172896
2016-03-02,-5.18390472409571
2016-03-03,-4.605658973314685
2016-03-04,-4.947592681829353
2016-03-05,-5.430780693587094
2016-03-06,-5.080397878935031
2016-03-07,-5.314283517506663
2016-03-08,-5.175498842999032
2016-03-09,-5.328271199834534
2016-03-10,-5.234202883338812
2016-03-11,-5.033105052986288
2016-03-12,-5.623498183383013
2016-03-13,-5.622979655599419
2016-03-14,
2016-03-15,-5.893295301552122
2016-03-16,-5.6917056688837935
2016-03-17,-4.993804894952197
2016-03-18,-5.5109718033284345
2016-03-19,-4.7993854331894354
2016-03-20,-5.031025614514386
2016-03-21,-6.025401934215413
2016-03-22,
2016-03-23,-4.623026116486264
2016-03-24,-5.519868815230742
2016-03-25,-4.807938789505205
2016-03-26,-5.4419672582568595
2016-03-27,-4.961154302536362
2016-03-28,-5.639098921872112
2016-03-29,-5.900852977381048
2016-03-30,-5.193748938450748
2016-03-31,-5.062836548943757
2016-04-01,-5.1990351992997486
2016-04-02,-5.592025682658797
2016-04-03,
2016-04-04,-4.866768496259894
2016-04-05,-5.025452389658312
2016-04-06,-4.913936304034473
2016-04-07,-5.343015661611851
2016-04-08,-4.425459823335815
2016-04-09,-5.603354651048045
2016-04-10,-4.776024350439221
2016-04-11,-4.433981440421558
2016-04-12,
2016-04-13,-5.138185755136723
2016-04-14,-5.307942781716466
2016-04-15,-4.533199922393791
2016-04-16,-5.770757368407166
2016-04-17,-5.5529324870837815
2016-04-18,-5.275821439003824
2016-04-19,-4.467956910910977
2016-04-20,-4.9072073565128775
2016-04-21,-5.591984539991108
2016-04-22,-5.27454588421565
2016-04-23,-5.438540476512506
2016-04-24,-5.4988132285676805
2016-04-25,-4.667563025467622
2016-04-26,-5.856513812714333
2016-04-27,-4.380427599942287
2016-04-28,-4.785416103993094
2016-04-29,-4.6693458228184195
2016-04-30,-5.4620203994761045
2016-05-01,-5.32181859687854
2016-05-02,-5.980240524288924
2016-05-03,
2016-05-04,-5.052006253022643
2016-05-05,-4.669144418992982
2016-05-06,-5.889594606034834
2016-05-07,-5.5381018134542135
2016-05-08,-5.450817781142483
2016-05-09,-6.093362912066322
2016-05-10,-5.12056863677596
2016-05-11,-5.799482029311802
2016-05-12,-5.556888017589875
2016-05-13,-5.70732945614542
2016-05-14,-5.8986353427935825
2016-05-15,-5.530542602921155
2016-05-16,-5.658314798159397
2016-05-17,-5.7603577761176314
2016-05-18,-5.96300032136436
2016-05-19,-5.4637624973240655
2016-05-20,-4.82187884180811
2016-05-21,-5.604306378089765
2016-05-22,-5.202145716264717
2016-05-23,-6.421655245812332
2016-05-24,-5.6743798591385595
2016-05-25,-6.329029964073667
2016-05-26,-6.546254409455543
2016-05-27,-6.205276584064626
2016-05-28,-5.267784715165872
2016-05-29,-5.417206209352413
2016-05-30,-5.799519315637973
2016-05-31,-6.716498796633044
2016-06-01,-6.07772635034935
2016-06-02,-5.858475485083991
2016-06-03,-5.951589996151117
2016-06-04,-6.9915717934765595
2016-06-05,-6.545426114676371
2016-06-06,-6.16316450708463
2016-06-07,-5.894095718501919
2016-06-08,-7.2916685383757915
2016-06-09,-6.306268695495346
2016-06-10,-6.185513676545954
2016-06-11,-5.864283275348024
2016-06-12,-5.974922055530703
2016-06-13,-6.062527589490891
2016-06-14,-6.786437120547957
2016-06-15,-7.373303108385125
2016-06-16,-6.6488354288495835
2016-06-17,-5.984662218773542
2016-06-18,-5.8220722039733275
2016-06-19,-6.196988647923645
2016-06-20,-6.371189011531451
2016-06-21,-6.429758373458752
2016-06-22,-6.9314689186832386
2016-06-23,-6.752373601422436
2016-06-24,-5.886835121177169
2016-06-25,-7.226757767565006
2016-06-26,-5.982270607660377
2016-06-27,-6.984917561596708
2016-06-28,-6.195483020930629
2016-06-29,-7.595944132529352
2016-06-30,
2016-07-01,-7.329682030337162
2016-07-02,-7.703332993316547
2016-07-03,-6.9208360837575835
2016-07-04,-6.5597620102806165
2016-07-05,-7.521344337523258
2016-07-06,-7.882728053809261
2016-07-07,-7.2134494891380125
2016-07-08,-7.245502230783384
2016-07-09,-6.961822500742215
2016-07-10,-6.79531294599845
2016-07-11,
2016-07-12,-6.410364543369159
2016-07-13,-7.259856756362675
2016-07-14,-7.578935236368652
2016-07-15,-8.24513345798918
2016-07-16,-7.604177323000501
2016-07-17,-7.674398896751422
2016-07-18,-7.059261092779517
2016-07-19,-7.341220124630929
2016-07-20,-8.195025542527688
2016-07-21,-7.551913703417391
2016-07-22,-7.3347864191035
2016-07-23,-6.938849006492827
2016-07-24,-7.291217394729781
2016-07-25,-7.386433254267539
2016-07-26,-7.768473861902184
2016-07-27,-7.635784840298976
2016-07-28,-7.2363667836106575
2016-07-29,-8.558431504621193
2016-07-30,-8.097422071589627
2016-07-31,-8.339373341971676
2016-08-01,
2016-08-02,-7.397895987501888
2016-08-03,-8.341008036077085
2016-08-04,-9.26687839513584
2016-08-05,-8.306724761569537
2016-08-06,-7.672440011199885
2016-08-07,-7.888590272280249
2016-08-08,-7.971197951569957
2016-08-09,-8.352822831433796
2016-08-10,-8.879517758848444
2016-08-11,-8.009164503511181
2016-08-12,-8.710386972973078
2016-08-13,-7.227249412580052
2016-08-14,-8.059705484969191
2016-08-15,-8.660546555266803
2016-08-16,-8.700772871673413
2016-08-17,-8.465997368585112
2016-08-18,-8.563301183224452
2016-08-19,-7.908731121648616
2016-08-20,-8.39710355904146
2016-08-21,-8.878850140675384
2016-08-22,-7.590088824767637
2016-08-23,-8.532475575026462
2016-08-24,-8.19406969650106
2016-08-25,-8.903495481458117
2016-08-26,-8.438243824180931
2016-08-27,-8.48418672743424
2016-08-28,-9.60402122804982
2016-08-29,-7.670522902804812
2016-08-30,-8.051305508928706
2016-08-31,-8.913190619373623
2016-09-01,-9.2831856777968
2016-09-02,-8.575215305235368
2016-09-03,-8.722075010910002
2016-09-04,-8.603494717492335
2016-09-05,-8.700918700866982
2016-09-06,-8.558433436875545
2016-09-07,-8.102211546443648
2016-09-08,-8.555582955536117
2016-09-09,-9.377688092053686
2016-09-10,-8.184256409555728
2016-09-11,-8.05735600482179
2016-09-12,-7.313204739188677
2016-09-13,-9.461990888472272
2016-09-14,-8.789251317951422
2016-09-15,-9.961624724196223
2016-09-16,-8.653315513335462
2016-09-17,-9.21273387400476
2016-09-18,-7.9850807879963845
2016-09-19,-9.341705040374066
2016-09-20,-9.806004606624455
2016-09-21,-9.203480076579394
2016-09-22,-9.96144489248016
2016-09-23,-8.603420030379665
2016-09-24,-10.016194422533362
2016-09-25,-8.973520255778666
2016-09-26,-10.030162896340757
2016-09-27,-9.15432458374487
2016-09-28,-8.174815189970822
2016-09-29,-8.817918110818201
2016-09-30,-9.431135335708424
2016-10-01,-9.015545103151307
2016-10-02,-8.990897932699523
2016-10-03,-8.76296240137012
2016-10-04,-9.681486343102796
2016-10-05,-8.699961854449551
2016-10-06,-10.346038915928037
2016-10-07,-9.305792974810814
2016-10-08,-9.231406093605504
2016-10-09,-8.666436168174743
2016-10-10,-8.967027732631475
2016-10-11,-9.675782840088381
2016-10-12,-9.459572187427968
2016-10-13,-8.861227841780481
2016-10-14,-8.993013575952887
2016-10-15,-9.235375952172545
2016-10-16,-9.17798898680736
2016-10-17,-8.580672929413847
2016-10-18,-9.178217300164512
2016-10-19,-8.953462748718183
2016-10-20,-7.813929918389755
2016-10-21,-9.599658702066982
2016-10-22,-9.802099285071463
2016-10-23,-8.472188431312825
2016-10-24,-9.190558556150837
2016-10-25,-8.997061740347368
2016-10-26,-9.214683239617491
2016-10-27,-8.939627412980077
2016-10-28,-7.995545051156141
2016-10-29,-8.37830552813315
2016-10-30,-8.332287107598082
2016-10-31,-9.455019679443172
2016-11-01,-9.305473370193301
2016-11-02,-10.131914277823324
2016-11-03,-9.09903708548913
2016-11-04,-8.197465424181537
2016-11-05,-8.398318200710046
2016-11-06,-8.748032260022347
2016-11-07,-8.62842544416765
2016-11-08,-8.941239169577255
2016-11-09,-8.473465535325358
2016-11-10,-8.17148809714117
2016-11-11,-9.34049291091422
2016-11-12,-8.36039444755932
2016-11-13,-8.02122273238015
2016-11-14,-8.671772031242375
2016-11-15,-8.090220012790256
2016-11-16,-7.009165240770226
2016-11-17,-8.444166840746927
2016-11-18,-8.17043298665079
2016-11-19,-8.710801577991013
2016-11-20,-8.225436927137716
2016-11-21,-8.059826724156343
2016-11-22,-8.166059674053075
2016-11-23,-8.746472927273997
2016-11-24,-8.106222867676241
2016-11-25,-7.450726387871494
2016-11-26,-7.929577358023378
2016-11-27,-7.644631072629039
2016-11-28,-8.21552698860704
2016-11-29,-7.6931425941602924
2016-11-30,-7.8992144392173085
2016-12-01,-8.484751955679922
2016-12-02,-7.820185653848352
2016-12-03,-8.445154219504023
2016-12-04,-8.235324841877294
2016-12-05,-7.793527454672255
2016-12-06,-7.7086135453253934
2016-12-07,-8.420642318421129
2016-12-08,-7.26757916974994
2016-12-09,-7.4768797589953575
2016-12-10,-8.083332209432074
2016-12-11,-8.467629178143387
2016-12-12,-7.738951060705306
2016-12-13,-7.856935391631637
2016-12-14,-7.544670469701602
2016-12-15,-7.74989827553733
2016-12-16,-8.538999441130047
2016-12-17,-7.696217150402349
2016-12-18,-7.621477344477768
2016-12-19,-7.118322697909534
2016-12-20,-7.7506097001191865
2016-12-21,-6.5284103654163825
2016-12-22,-8.289696994255992
2016-12-23,-6.644323187363584
2016-12-24,-7.378007891751238
2016-12-25,-6.8019187713671805
2016-12-26,-7.15760469966218
2016-12-27,-6.593463462793645
2016-12-28,-7.322609696491124
2016-12-29,-7.643888258131179
2016-12-30,-6.349947246068989
2016-12-31,-7.082543242839913
2017-01-01,-6.88061957778193
2017-01-02,-6.33962129749597
2017-01-03,-7.438586040694171
2017-01-04,-6.590497037369632
2017-01-05,-7.148857001809356
2017-01-06,-6.885704669281498
2017-01-07,-6.749244253995132
2017-01-08,-7.501321921043864
2017-01-09,-7.106530386034343
2017-01-10,-6.007560003871763
2017-01-11,-6.206079218099051
2017-01-12,-6.64667677818543
2017-01-13,-6.46009125945084
2017-01-14,-6.695194036322203
2017-01-15,-5.836334617920828
2017-01-16,-6.581499756946265
2017-01-17,-6.332253063926661
2017-01-18,-5.842172974026816
2017-01-19,-6.771060779890448
2017-01-20,-5.5703502017517454
2017-01-21,-7.082537676381612
2017-01-22,-5.470250103313884
2017-01-23,-6.439384717149849
2017-01-24,-6.342593090822243
2017-01-25,-7.1346760407499605
2017-01-26,-6.385735341497533
2017-01-27,-6.647157337304254
2017-01-28,-6.400251593020974
2017-01-29,-6.134525633139585
2017-01-30,-5.556692496970843
2017-01-31,-5.901790167405814
2017-02-01,-5.822051316676513
2017-02-02,-6.494250188801683
2017-02-03,-6.357780140594137
2017-02-04,-4.989273545872251
2017-02-05,-6.227798402156102
2017-02-06,-5.003992874255953
2017-02-07,-5.925872316522524
2017-02-08,-5.775796280330047
2017-02-09,-5.214718122664168
2017-02-10,-5.08728487068135
2017-02-11,-5.752345557125942
2017-02-12,
2017-02-13,-5.673480347879218
2017-02-14,-5.451429226552772
2017-02-15,-5.150052257755723
2017-02-16,-5.569300835964722
2017-02-17,-5.2381070217801184
2017-02-18,-4.704934513258254
2017-02-19,-5.310460520163225
2017-02-20,
2017-02-21,-6.215909939451473
2017-02-22,-6.75017106487897
2017-02-23,-5.219432767494549
2017-02-24,
2017-02-25,-5.6300556765661725
2017-02-26,-5.231140427995632
2017-02-27,-5.363835987420103
2017-02-28,-4.750965694709849
2017-03-01,-5.253520744376676
2017-03-02,-5.652262250034848
2017-03-03,-4.7664512476054055
2017-03-04,-5.353348104093429
2017-03-05,-4.965281821396723
2017-03-06,-5.451547313448412
2017-03-07,-5.522576049036408
2017-03-08,-5.1409324777621315
2017-03-09,-5.162493932273071
2017-03-10,-4.91542824705848
2017-03-11,-5.27664401614326
2017-03-12,-6.048030123182087
2017-03-13,-5.334319672303952
2017-03-14,-4.709662930135327
2017-03-15,-5.244459932285338
2017-03-16,-5.208726814610655
2017-03-17,-4.582676602050739
2017-03-18,-5.422750592829265
2017-03-19,
2017-03-20,-5.130596538087927
2017-03-21,-5.284990706463963
2017-03-22,-5.519228779503335
2017-03-23,-5.117577884306343
2017-03-24,-4.77850185710652
2017-03-25,-5.023849640713399
2017-03-26,-4.861251651787862
2017-03-27,-4.104162636801021
2017-03-28,-5.1790188313741226
2017-03-29,-4.865707587119942
2017-03-30,-5.25738147713162
2017-03-31,-5.424438558235492
2017-04-01,-5.292787887168675
2017-04-02,-5.239380441711459
2017-04-03,-4.820522184502718
2017-04-04,-3.8265728724656496
2017-04-05,-5.360574669977124
2017-04-06,-5.212898867387496
2017-04-07,-5.038771458918177
2017-04-08,-4.812523964426473
